id,category,query1,query2,label
1293,肺结核,小儿肺结核的护理是怎么样的？,小儿肺结核怎么护理？,1
1294,肺结核,小儿肺结核的护理是怎么样的？,小儿肺结核是如何护理的？,1
1295,肺结核,小儿肺结核的护理是怎么样的？,小儿肺结核怎么预防？,0
1296,肺结核,小儿肺结核的护理是怎么样的？,治疗小儿肺结核有什么方法？,0
1297,肺结核,小儿肺结核的护理是怎么样的？,小儿肺结核有哪些病症？,0
1298,肺结核,小儿肺结核的饮食需要注意吗？,小儿肺结核的饮食有什么要注意的？,1
1299,肺结核,小儿肺结核的饮食需要注意吗？,小儿肺结核的饮食注意事项是什么？,1
1300,肺结核,小儿肺结核的饮食需要注意吗？,如何诊断小儿肺结核？,0
1301,肺结核,小儿肺结核的饮食需要注意吗？,怎么治疗小儿肺结核？,0
1302,肺结核,小儿肺结核的饮食需要注意吗？,小儿肺结核如何食疗？,0
1303,肺结核,小儿肺结核饮食需要注意什么？,小儿肺结核饮食上有什么需要注意的？,1
1304,肺结核,小儿肺结核饮食需要注意什么？,小儿肺结核饮食的注意事项是什么？,1
1305,肺结核,小儿肺结核饮食需要注意什么？,小儿肺结核有哪些症状？,0
1306,肺结核,小儿肺结核饮食需要注意什么？,小儿肺结核是什么病？,0
1307,肺结核,小儿肺结核饮食需要注意什么？,小儿肺结核能根治吗？,0
1308,肺结核,小儿肺结核肺炎有后遗症吗,小儿肺结核肺炎会留下后遗症吗？,1
1309,肺结核,小儿肺结核肺炎有后遗症吗,小儿肺结核肺炎有没有后遗症?,1
1310,肺结核,小儿肺结核肺炎有后遗症吗,儿童肺结核复发率高不？,0
1311,肺结核,小儿肺结核肺炎有后遗症吗,肺结核可以自愈吗？,0
1312,肺结核,小儿肺结核肺炎有后遗症吗,小儿肺结核好治不？,0
1313,肺结核,小孩肺结核咳嗽吃什么药,小孩肺结核能吃什么药,1
1314,肺结核,小孩肺结核咳嗽吃什么药,小孩肺结核需要吃什么药,1
1315,肺结核,小孩肺结核咳嗽吃什么药,小孩肺结核能引起咳嗽吗,0
1316,肺结核,小孩肺结核咳嗽吃什么药,小孩肺结核是怎么回事,0
1317,肺结核,小孩肺结核咳嗽吃什么药,小孩咳嗽怎么回事,0
1318,肺结核,小孩得了肺结核用什么药治最好？,小孩得了肺结核什么药效果好？,1
1319,肺结核,小孩得了肺结核用什么药治最好？,小孩得了肺结核用什么药最管用？,1
1320,肺结核,小孩得了肺结核用什么药治最好？,小儿肺结核一般如何医治？,0
1321,肺结核,小孩得了肺结核用什么药治最好？,小孩肺结核严重吗？,0
1322,肺结核,小孩得了肺结核用什么药治最好？,小孩肺结核饮食上吃什么好？,0
1323,肺结核,小孩经常肺结核吃什么增强免疫力,，吃点什么增加孩子肺结核抵抗力？,1
1324,肺结核,小孩经常肺结核吃什么增强免疫力,小孩肺结核吃什么增强免疫力,1
1325,肺结核,小孩经常肺结核吃什么增强免疫力,小孩经常肺结核吃什么好呢?,0
1326,肺结核,小孩经常肺结核吃什么增强免疫力,小孩经常肺结核吃什么药好呢,0
1327,肺结核,小孩经常肺结核吃什么增强免疫力,小孩经常肺结核会有什么后遗症吗,0
1328,肺结核,得了咳嗽肺结核怎么办,得了咳嗽肺结核如何治疗,1
1329,肺结核,得了咳嗽肺结核怎么办,得了咳嗽肺结核怎样治疗,1
1330,肺结核,得了咳嗽肺结核怎么办,过敏会引起咳嗽肺结核吗,0
1331,肺结核,得了咳嗽肺结核怎么办,咳嗽肺结核临床表现是什么,0
1332,肺结核,得了咳嗽肺结核怎么办,得了咳嗽肺结核吃东西需要注意什么,0
1333,肺结核,得了小儿肺结核会传染给别人吗？,得了小儿肺结核会不会传染给别人？,1
1334,肺结核,得了小儿肺结核会传染给别人吗？,得了小儿肺结核能否传染给别人？,1
1335,肺结核,得了小儿肺结核会传染给别人吗？,小儿肺结核有什么症状？,0
1336,肺结核,得了小儿肺结核会传染给别人吗？,得了小儿肺结核吃什么药好？,0
1337,肺结核,得了小儿肺结核会传染给别人吗？,小儿肺结核传播途径有什么？,0
1338,肺结核,得了肺结核的病人要注意什么事?,得了肺结核的病人要怎样护理,1
1339,肺结核,得了肺结核的病人要注意什么事?,得了肺结核的病人要注意的事项是什么,1
1340,肺结核,得了肺结核的病人要注意什么事?,什么食物会引起肺结核,0
1341,肺结核,得了肺结核的病人要注意什么事?,得了肺结核的病人典型的症状是什么,0
1342,肺结核,得了肺结核的病人要注意什么事?,得了肺结核的病人适合什么运动,0
1343,肺结核,得了肺结核该怎么办?,得了肺结核怎么样治,1
1344,肺结核,得了肺结核该怎么办?,怎么治疗肺结核比较好,1
1345,肺结核,得了肺结核该怎么办?,患了肺结核的注意事项是什么？,0
1346,肺结核,得了肺结核该怎么办?,患了肺结核有什么症状,0
1347,肺结核,得了肺结核该怎么办?,得了肺结核会怎样,0
1348,肺结核,得了肺结核该怎么办?,得了肺结核怎么治？,1
1349,肺结核,得了肺结核该怎么办?,得了肺结核这种情况如何处理？,1
1350,肺结核,得了肺结核该怎么办?,患了肺结核的注意事项是什么？,0
1351,肺结核,得了肺结核该怎么办?,得了肺结核要怎么护理？,0
1352,肺结核,得了肺结核该怎么办?,肺结核有哪些症状？,0
1353,肺结核,怎么区别鼻炎和肺结核?,如何区别鼻炎和肺结核?,1
1354,肺结核,怎么区别鼻炎和肺结核?,怎么辨别鼻炎和肺结核?,1
1355,肺结核,怎么区别鼻炎和肺结核?,鼻炎，肺结核肺结核会烧几天,0
1356,肺结核,怎么区别鼻炎和肺结核?,鼻炎？肺结核？鼻炎如何缓解,0
1357,肺结核,怎么区别鼻炎和肺结核?,过敏性鼻炎 肺结核是细菌感染吗？,0
1358,肺结核,急性咽喉炎肺结核多久可以好,急性咽喉炎肺结核几天能好呢,1
1359,肺结核,急性咽喉炎肺结核多久可以好,急性咽喉炎肺结核多久能痊愈呢？,1
1360,肺结核,急性咽喉炎肺结核多久可以好,急性咽喉炎肺结核要怎么治疗,0
1361,肺结核,急性咽喉炎肺结核多久可以好,急性咽喉炎肺结核严重吗,0
1362,肺结核,急性咽喉炎肺结核多久可以好,急性咽喉炎肺结核有什么症状？,0
1363,肺结核,感冒肺结核的区别,肺结核和感冒的区别是什么？,1
1364,肺结核,感冒肺结核的区别,肺结核和感冒有什么区别？,1
1365,肺结核,感冒肺结核的区别,肺结核是什么原因造成的，与感冒有什么区别吗？,0
1366,肺结核,感冒肺结核的区别,肺结核，感冒怎么治疗比较好？,0
1367,肺结核,感冒肺结核的区别,普通感冒与肺结核有区别吗？,0
1368,肺结核,我女儿6岁肺结核打了5天吡嗪酰胺不见好怎么办？,我女儿6岁肺结核打了5天吡嗪酰胺不见好怎么做？,1
1369,肺结核,我女儿6岁肺结核打了5天吡嗪酰胺不见好怎么办？,我女儿6岁肺结核打了5天吡嗪酰胺不见好该如何处理？,1
1370,肺结核,我女儿6岁肺结核打了5天吡嗪酰胺不见好怎么办？,肺结核打吡嗪酰胺不见好是什么原因？,0
1371,肺结核,我女儿6岁肺结核打了5天吡嗪酰胺不见好怎么办？,肺结核打吡嗪酰胺管用吗？,0
1372,肺结核,我女儿6岁肺结核打了5天吡嗪酰胺不见好怎么办？,肺结核有什么症状？,0
1373,肺结核,我是肺结核，可以治疗吗,肺结核能不能治疗好？,1
1374,肺结核,我是肺结核，可以治疗吗,肺结核病是否能治？,1
1375,肺结核,我是肺结核，可以治疗吗,肺结核症状是什么？,0
1376,肺结核,我是肺结核，可以治疗吗,什么是肺结核？,0
1377,肺结核,我是肺结核，可以治疗吗,肺结核该如何治疗？,0
1378,肺结核,我老爸肺结核好辛苦，可以吃洋参吗,肺结核能否吃洋参？,1
1379,肺结核,我老爸肺结核好辛苦，可以吃洋参吗,肺结核可不可以吃洋参？,1
1380,肺结核,我老爸肺结核好辛苦，可以吃洋参吗,吃红参和花旗参引发肺结核怎么办？,0
1381,肺结核,我老爸肺结核好辛苦，可以吃洋参吗,西洋参对小孩的肺结核有用吗？,0
1382,肺结核,我老爸肺结核好辛苦，可以吃洋参吗,肺结核能吃蛤蚧和西洋参混合磨成的粉吗？,0
1383,肺结核,肺结核低烧不退该怎么办？,肺结核引起低烧不退如何是好？,1
1384,肺结核,肺结核低烧不退该怎么办？,肺结核低烧不退怎么治？,1
1385,肺结核,肺结核低烧不退该怎么办？,肺结核低烧不退是为什么？,0
1386,肺结核,肺结核低烧不退该怎么办？,肺结核有什么症状？,0
1387,肺结核,肺结核低烧不退该怎么办？,肺结核吃什么药？,0
1388,肺结核,肺结核和支气管肺炎的区别是什么？,肺结核和支气管肺炎有什么区别？,1
1389,肺结核,肺结核和支气管肺炎的区别是什么？,肺结核和支气管肺怎么区分？,1
1390,肺结核,肺结核和支气管肺炎的区别是什么？,肺结核和支气管肺炎哪个严重？,0
1391,肺结核,肺结核和支气管肺炎的区别是什么？,肺结核和支气管肺炎传染吗？,0
1392,肺结核,肺结核和支气管肺炎的区别是什么？,肺结核和支气管肺炎有什么治疗方法？,0
1393,肺结核,肺结核恢复期传染吗,肺结核恢复期会传染吗？,1
1394,肺结核,肺结核恢复期传染吗,肺结核在恢复期内会不会传染？,1
1395,肺结核,肺结核恢复期传染吗,肺结核能断根吗？,0
1396,肺结核,肺结核恢复期传染吗,肺结核肺炎好治疗吗？,0
1397,肺结核,肺结核恢复期传染吗,肺结核怎么感染的？,0
1398,肺结核,肺结核症状有哪些？,肺结核的症状有什么？,1
1399,肺结核,肺结核症状有哪些？,肺结核表现有哪些？,1
1400,肺结核,肺结核症状有哪些？,肺结核有哪些治疗措施？,0
1401,肺结核,肺结核症状有哪些？,肺结核有哪些好的疗法？,0
1402,肺结核,肺结核症状有哪些？,肺结核检查有哪些？,0
1403,肺结核,肺结核阳性吃什么药好,肺结核阳性吃啥药管用？,1
1404,肺结核,肺结核阳性吃什么药好,肺结核阳性吃什么药最佳？,1
1405,肺结核,肺结核阳性吃什么药好,肺结核阳性是什么意思？,0
1406,肺结核,肺结核阳性吃什么药好,肺结核阳性有什么症状？,0
1407,肺结核,肺结核阳性吃什么药好,肺结核阳性如何治愈？,0
1408,肺结核,支气管炎和肺结核有什么区别,支气管炎和肺结核的区别在哪？,1
1409,肺结核,支气管炎和肺结核有什么区别,气管炎和肺结核的区别是什么？,1
1410,肺结核,支气管炎和肺结核有什么区别,怀疑支气管肺结核要怎么确诊？,0
1411,肺结核,支气管炎和肺结核有什么区别,支气管炎能好吗？,0
1412,肺结核,支气管炎和肺结核有什么区别,支气管炎和肺结核有什么征兆？,0
1413,肺结核,春季宝宝如何预防肺结核？,春季如何预防宝宝肺结核？,1
1414,肺结核,春季宝宝如何预防肺结核？,春季肺结核宝宝如何预防？,1
1415,肺结核,春季宝宝如何预防肺结核？,春季宝宝肺结核了怎么办？,0
1416,肺结核,春季宝宝如何预防肺结核？,春季宝宝肺结核了可以吃哪些药？,0
1417,肺结核,春季宝宝如何预防肺结核？,春季宝宝容易造成肺结核吗？,0
1418,肺结核,有肺结核，适宜去健身房锻炼吗,有肺结核，能否去健身房锻炼？,1
1419,肺结核,有肺结核，适宜去健身房锻炼吗,有肺结核还可以去健身房锻炼吗？,1
1420,肺结核,有肺结核，适宜去健身房锻炼吗,肺结核病患者要注意什么事项？,0
1421,肺结核,有肺结核，适宜去健身房锻炼吗,治疗肺结核病的方法有哪些？,0
1422,肺结核,有肺结核，适宜去健身房锻炼吗,肺结核病病因是什么？,0
1423,肺结核,治肺结核对氨水杨酸好不好,治肺结核用对氨水杨酸好吗？,1
1424,肺结核,治肺结核对氨水杨酸好不好,治肺结核服用对氨水杨酸好不好？,1
1425,肺结核,治肺结核对氨水杨酸好不好,肺结核打几天对氨水杨酸能好嘛？,0
1426,肺结核,治肺结核对氨水杨酸好不好,肺结核用头孢吗？,0
1427,肺结核,治肺结核对氨水杨酸好不好,肺结核治疗要多长时间用对氨水杨酸？,0
1428,肺结核,治疗肺结核哪里比较好?,什么地方治疗肺结核好,1
1429,肺结核,治疗肺结核哪里比较好?,肺结核治疗最佳的地方是什么地方,1
1430,肺结核,治疗肺结核哪里比较好?,过敏性的药物都是激素吗,0
1431,肺结核,治疗肺结核哪里比较好?,肺结核要持续吃药吗,0
1432,肺结核,治疗肺结核哪里比较好?,过敏体质会遗传下一代吗,0
1433,肺结核,用异烟肼治疗肺结核有用吗,肺结核用异烟肼有效果吗,1
1434,肺结核,用异烟肼治疗肺结核有用吗,异烟肼可以治疗肺结核吗,1
1435,肺结核,用异烟肼治疗肺结核有用吗,异烟肼的副作用是什么,0
1436,肺结核,用异烟肼治疗肺结核有用吗,异烟肼是抗炎药吗,0
1437,肺结核,用异烟肼治疗肺结核有用吗,异烟肼可以和阿司匹林一起服用吗,0
1438,肺结核,老年性人肺结核需要注意哪些问题？,老年人得了肺结核应注意哪些？,1
1439,肺结核,老年性人肺结核需要注意哪些问题？,患有肺结核的老年人要注意什么？,1
1440,肺结核,老年性人肺结核需要注意哪些问题？,老人肺结核有何症状？,0
1441,肺结核,老年性人肺结核需要注意哪些问题？,老人有肺结核怎么办？,0
1442,肺结核,老年性人肺结核需要注意哪些问题？,老年人肺结核要怎么预防？,0
1443,肺结核,过敏性咳嗽会引起肺结核吗？,过敏性咳嗽会诱发肺结核吗？,1
1444,肺结核,过敏性咳嗽会引起肺结核吗？,过敏性咳嗽会不会造成肺结核？,1
1445,肺结核,过敏性咳嗽会引起肺结核吗？,肺结核咳嗽病因是什么？,0
1446,肺结核,过敏性咳嗽会引起肺结核吗？,过敏性鼻炎和肺炎会导致肺结核嘛？,0
1447,肺结核,过敏性咳嗽会引起肺结核吗？,过敏性肺炎传染吗？,0
1448,肺结核,肺结核一般在哪个季节要特别注意,什么季节应该注意肺结核,1
1449,肺结核,肺结核一般在哪个季节要特别注意,肺结核一般在哪个季节需要防范,1
1450,肺结核,肺结核一般在哪个季节要特别注意,肺结核冬季应该吃什么,0
1451,肺结核,肺结核一般在哪个季节要特别注意,肺结核跟季节有关系吗,0
1452,肺结核,肺结核一般在哪个季节要特别注意,肺结核怎么治,0
1453,肺结核,肺结核会不会影响寿命?,肺结核会有生命危险吗,1
1454,肺结核,肺结核会不会影响寿命?,过敏性最多能活多久,1
1455,肺结核,肺结核会不会影响寿命?,怎样判断是肺结核,0
1456,肺结核,肺结核会不会影响寿命?,过敏跟季节有关系吗,0
1457,肺结核,肺结核会不会影响寿命?,突发肺结核怎么自救,0
1458,肺结核,肺结核吃什么药管用,肺结核吃什么药有效果？,1
1459,肺结核,肺结核吃什么药管用,肺结核吃什么药效果好的快？,1
1460,肺结核,肺结核吃什么药管用,肺结核吃什么水果好？,0
1461,肺结核,肺结核吃什么药管用,肺结核能治好吗？,0
